OID_,ADDRESS,NUMBER_OF_PAYPHONES,BUROUGH,BUROUGH_ID,OPERATOR,COMMUNITY_BOARD,POINT,LATITUDE,LONGITUDE,LOCATION,ADVERTISING,WI_FI
5612,2701 AVENUE D,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.95125881 40.64078392),40.640783920000000,-73.951258810000000,CURBSIDE,FALSE,FALSE
5613,1268 SUTTER AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.87116139 40.67287172),40.672871720000000,-73.871161390000000,CURBSIDE,FALSE,FALSE
5614,803 DUMONT AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.88902288 40.66710983),40.667109830000000,-73.889022880000000,CURBSIDE,FALSE,FALSE
5615,122 COZINE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.88712702 40.65421026),40.654210260000000,-73.887127020000000,CURBSIDE,FALSE,FALSE
5616,718 WASHINGTON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.96350123 40.67635257),40.676352570000000,-73.963501230000000,CURBSIDE,FALSE,FALSE
5617,166 ROCKAWAY PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.92166864 40.66249527),40.662495270000000,-73.921668640000000,CURBSIDE,FALSE,FALSE
5618,2567 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.94602739 40.62235307),40.622353070000000,-73.946027390000000,CURBSIDE,FALSE,FALSE
5619,453 STERLING PLACE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.96365715 40.67469203),40.674692030000000,-73.963657150000000,CURBSIDE,FALSE,FALSE
5620,1174 SUTTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.87476734 40.67236243),40.672362430000000,-73.874767340000000,CURBSIDE,FALSE,FALSE
5621,198 PROSPECT PARK SOUTHWEST,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-73.97274729 40.65282689),40.652826890000000,-73.972747290000000,CURBSIDE,FALSE,FALSE
5622,251 SEELEY STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-73.97371926 40.65559111),40.655591110000000,-73.973719260000000,CURBSIDE,FALSE,FALSE
5623,497 ALBANY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.94000759 40.66290155),40.662901550000000,-73.940007590000000,CURBSIDE,FALSE,FALSE
5624,268 LINCOLN PLACE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.96653458 40.67354833),40.673548330000000,-73.966534580000000,CURBSIDE,FALSE,FALSE
5625,2800 86 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,13,POINT (-73.97918089 40.59306042),40.593060420000000,-73.979180890000000,CURBSIDE,FALSE,FALSE
5626,273 KINGSTON AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.94208439 40.67046996),40.670469960000000,-73.942084390000000,CURBSIDE,FALSE,FALSE
5627,1421 ST JOHNS PLACE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.93155445 40.67062338),40.670623380000000,-73.931554450000000,CURBSIDE,FALSE,FALSE
5628,318 ROGERS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.95368814 40.66568558),40.665685580000000,-73.953688140000000,CURBSIDE,FALSE,FALSE
5629,1722 UNION STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93074269 40.66779028),40.667790280000000,-73.930742690000000,CURBSIDE,FALSE,FALSE
5630,446 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93161591 40.66342112),40.663421120000000,-73.931615910000000,CURBSIDE,FALSE,FALSE
5631,747 NEW YORK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.9471645 40.65572197),40.655721970000000,-73.947164500000000,CURBSIDE,FALSE,FALSE
5632,4 ST MARKS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.97703716 40.68067909),40.680679090000000,-73.977037160000000,CURBSIDE,FALSE,FALSE
5633,158 PARK PLACE,1,BROOKLYN,6,CBS OUTDOOR LLC,6,POINT (-73.97317337 40.67768096),40.677680960000000,-73.973173370000000,CURBSIDE,FALSE,FALSE
5634,135 ALBANY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.93878449 40.67599075),40.675990750000000,-73.938784490000000,CURBSIDE,FALSE,FALSE
5635,4124 5 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-74.00527228 40.64996994),40.649969940000000,-74.005272280000000,CURBSIDE,FALSE,FALSE
5636,852 BROADWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.93844981 40.69877491),40.698774910000000,-73.938449810000000,CURBSIDE,FALSE,FALSE
5637,9006 CHURCH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.9198059 40.65287902),40.652879020000000,-73.919805900000000,CURBSIDE,FALSE,FALSE
5638,777 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.95041869 40.67064678),40.670646780000000,-73.950418690000000,CURBSIDE,FALSE,FALSE
5639,5102 6 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-74.00880305 40.64312972),40.643129720000000,-74.008803050000000,CURBSIDE,FALSE,FALSE
5640,2089 ATLANTIC AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91078999 40.67634299),40.676342990000000,-73.910789990000000,CURBSIDE,FALSE,FALSE
5641,1311 EAST 19 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95629615 40.61878645),40.618786450000000,-73.956296150000000,CURBSIDE,FALSE,FALSE
5642,326 EAST 98 STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.91737526 40.66000001),40.660000010000000,-73.917375260000000,CURBSIDE,FALSE,FALSE
5643,1100 FOSTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.96669216 40.6323245),40.632324500000000,-73.966692160000000,CURBSIDE,FALSE,FALSE
5644,1066 RUTLAND ROAD,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.92467329 40.66377086),40.663770860000000,-73.924673290000000,CURBSIDE,FALSE,FALSE
5645,4223 AVENUE S,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.92691366 40.6126177),40.612617700000000,-73.926913660000000,CURBSIDE,FALSE,FALSE
5646,1782 OCEAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95499974 40.61830561),40.618305610000000,-73.954999740000000,CURBSIDE,FALSE,FALSE
5647,146 BELMONT AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90465328 40.66926478),40.669264780000000,-73.904653280000000,CURBSIDE,FALSE,FALSE
5648,822 MOTHER GASTON BOULEVARD,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90394813 40.65829056),40.658290560000000,-73.903948130000000,CURBSIDE,FALSE,FALSE
5649,822 MOTHER GASTON BOULEVARD,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90394813 40.65829056),40.658290560000000,-73.903948130000000,CURBSIDE,FALSE,FALSE
5650,128 HEGEMAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90716226 40.65628676),40.656286760000000,-73.907162260000000,CURBSIDE,FALSE,FALSE
5651,424 ROCKAWAY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91070182 40.66949196),40.669491960000000,-73.910701820000000,CURBSIDE,FALSE,FALSE
5652,89 LOTT AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91040784 40.65755468),40.657554680000000,-73.910407840000000,CURBSIDE,FALSE,FALSE
5653,1782 OCEAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,14,POINT (-73.95499974 40.61830561),40.618305610000000,-73.954999740000000,CURBSIDE,FALSE,FALSE
5654,1076 NEW YORK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94624188 40.64675159),40.646751590000000,-73.946241880000000,CURBSIDE,FALSE,FALSE
5655,391 SARATOGA AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91685885 40.67236486),40.672364860000000,-73.916858850000000,CURBSIDE,FALSE,FALSE
5656,368 DUMONT AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90572686 40.66462699),40.664626990000000,-73.905726860000000,CURBSIDE,FALSE,FALSE
5657,20 SUTTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.92217713 40.66536117),40.665361170000000,-73.922177130000000,CURBSIDE,FALSE,FALSE
5658,551B RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.92241987 40.67049132),40.670491320000000,-73.922419870000000,CURBSIDE,FALSE,FALSE
5659,2 VAN SINDEREN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90333244 40.67775601),40.677756010000000,-73.903332440000000,CURBSIDE,FALSE,FALSE
5660,411 ROCKAWAY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91082363 40.67005473),40.670054730000000,-73.910823630000000,CURBSIDE,FALSE,FALSE
5661,1395 NEW YORK AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94539412 40.63907402),40.639074020000000,-73.945394120000000,CURBSIDE,FALSE,FALSE
5662,1022 ROCKAWAY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90683332 40.65440083),40.654400830000000,-73.906833320000000,CURBSIDE,FALSE,FALSE
5663,996 WINTHROP STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.92635008 40.6598771),40.659877100000000,-73.926350080000000,CURBSIDE,FALSE,FALSE
5664,4410 AVENUE N,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.93229218 40.61860464),40.618604640000000,-73.932292180000000,CURBSIDE,FALSE,FALSE
5665,4121 AVENUE J,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.93623499 40.62765648),40.627656480000000,-73.936234990000000,CURBSIDE,FALSE,FALSE
5666,2402 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.91725624 40.61938256),40.619382560000000,-73.917256240000000,CURBSIDE,FALSE,FALSE
5667,2155 ROCKAWAY PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.88645668 40.63092008),40.630920080000000,-73.886456680000000,CURBSIDE,FALSE,FALSE
5668,1206 REMSEN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.90582638 40.64009144),40.640091440000000,-73.905826380000000,CURBSIDE,FALSE,FALSE
5669,3864 FLATLANDS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.93717521 40.62004843),40.620048430000000,-73.937175210000000,CURBSIDE,FALSE,FALSE
5670,2 ROCKAWAY PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.92521543 40.66568158),40.665681580000000,-73.925215430000000,CURBSIDE,FALSE,FALSE
5671,2190 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.91781169 40.62463924),40.624639240000000,-73.917811690000000,CURBSIDE,FALSE,FALSE
5672,502 ROCKAWAY PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.91440328 40.65597398),40.655973980000000,-73.914403280000000,CURBSIDE,FALSE,FALSE
5673,4017 FLATLANDS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.93359235 40.62239322),40.622393220000000,-73.933592350000000,CURBSIDE,FALSE,FALSE
5674,2344 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.92639674 40.61432189),40.614321890000000,-73.926396740000000,CURBSIDE,FALSE,FALSE
5675,698 LINDEN BOULEVARD,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.93268907 40.6536668),40.653666800000000,-73.932689070000000,CURBSIDE,FALSE,FALSE
5676,1076 NEW YORK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94624188 40.64675159),40.646751590000000,-73.946241880000000,CURBSIDE,FALSE,FALSE
5677,1992 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.91828181 40.62904222),40.629042220000000,-73.918281810000000,CURBSIDE,FALSE,FALSE
5678,1588 AVENUE P,2,BROOKLYN,6,CBS OUTDOOR LLC,15,POINT (-73.95775664 40.610484),40.610484000000000,-73.957756640000000,CURBSIDE,FALSE,FALSE
5679,1478 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.91953223 40.64073864),40.640738640000000,-73.919532230000000,CURBSIDE,FALSE,FALSE
5680,114 GREENE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.96735018 40.68652586),40.686525860000000,-73.967350180000000,CURBSIDE,FALSE,FALSE
5681,672 GRAND STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.945342 40.71149763),40.711497630000000,-73.945342000000000,CURBSIDE,FALSE,FALSE
5682,771 GRAND STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94248134 40.71178444),40.711784440000000,-73.942481340000000,CURBSIDE,FALSE,FALSE
5683,638 MANHATTAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95093816 40.72405194),40.724051940000000,-73.950938160000000,CURBSIDE,FALSE,FALSE
5684,190 KINGSLAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94122687 40.72315261),40.723152610000000,-73.941226870000000,CURBSIDE,FALSE,FALSE
5685,117 KEAP STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.96051076 40.70371145),40.703711450000000,-73.960510760000000,CURBSIDE,FALSE,FALSE
5686,385 LIVONIA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90315137 40.66341165),40.663411650000000,-73.903151370000000,CURBSIDE,FALSE,FALSE
5687,760 MANHATTAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.9524371 40.7266848),40.726684800000000,-73.952437100000000,CURBSIDE,FALSE,FALSE
5688,691 METROPOLITAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94572559 40.71441275),40.714412750000000,-73.945725590000000,CURBSIDE,FALSE,FALSE
5689,271 DIVISION AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95724813 40.70716046),40.707160460000000,-73.957248130000000,CURBSIDE,FALSE,FALSE
5690,1690 EASTERN PARKWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91287895 40.67238113),40.672381130000000,-73.912878950000000,CURBSIDE,FALSE,FALSE
5691,428 CHURCH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.97626419 40.64412396),40.644123960000000,-73.976264190000000,CURBSIDE,FALSE,FALSE
5692,624 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.93106637 40.65804376),40.658043760000000,-73.931066370000000,CURBSIDE,FALSE,FALSE
5693,285 GRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.96270522 40.68792977),40.687929770000000,-73.962705220000000,CURBSIDE,FALSE,FALSE
5694,129 THROOP AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94434501 40.70026009),40.700260090000000,-73.944345010000000,CURBSIDE,FALSE,FALSE
5695,1089 BERGEN STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.94949894 40.67608103),40.676081030000000,-73.949498940000000,CURBSIDE,FALSE,FALSE
5696,465 SUMNER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.93767646 40.68117777),40.681177770000000,-73.937676460000000,CURBSIDE,FALSE,FALSE
5697,1065 BROADWAY,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.93140338 40.69483493),40.694834930000000,-73.931403380000000,CURBSIDE,FALSE,FALSE
5698,1547 MYRTLE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,4,POINT (-73.91335223 40.69933516),40.699335160000000,-73.913352230000000,CURBSIDE,TRUE,FALSE
5699,117 MONTROSE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.9446494 40.70720175),40.707201750000000,-73.944649400000000,CURBSIDE,FALSE,FALSE
5700,248 DUFFIELD STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98441867 40.69081128),40.690811280000000,-73.984418670000000,CURBSIDE,TRUE,FALSE
5701,460 BEDFORD AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.96431702 40.70812079),40.708120790000000,-73.964317020000000,CURBSIDE,FALSE,FALSE
5702,795 MARCY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94742499 40.68646907),40.686469070000000,-73.947424990000000,CURBSIDE,FALSE,FALSE
5703,273 MONROE STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94793033 40.68578311),40.685783110000000,-73.947930330000000,CURBSIDE,FALSE,FALSE
5704,2 GALLATIN PLACE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98656779 40.69096525),40.690965250000000,-73.986567790000000,CURBSIDE,TRUE,FALSE
5705,185 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.92283371 40.68358143),40.683581430000000,-73.922833710000000,CURBSIDE,FALSE,FALSE
5706,907 MARCY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94654872 40.68207154),40.682071540000000,-73.946548720000000,CURBSIDE,FALSE,FALSE
5707,362 MALCOLM X BOULEVARD,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.92855916 40.68039021),40.680390210000000,-73.928559160000000,CURBSIDE,FALSE,FALSE
5708,164 DRIGGS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.9450692 40.72300629),40.723006290000000,-73.945069200000000,CURBSIDE,FALSE,FALSE
5709,13 BUSHWICK AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.94200274 40.71462503),40.714625030000000,-73.942002740000000,CURBSIDE,FALSE,FALSE
5710,368 FLATBUSH AVENUE EXTENSION,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98179 40.69053367),40.690533670000000,-73.981790000000000,CURBSIDE,TRUE,FALSE
5711,398 PEARL STREET,2,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98821192 40.69198923),40.691989230000000,-73.988211920000000,CURBSIDE,TRUE,FALSE
5712,403 PEARL STREET,2,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98819391 40.69187944),40.691879440000000,-73.988193910000000,CURBSIDE,TRUE,FALSE
5713,7 HANOVER PLACE,2,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98224833 40.68912567),40.689125670000000,-73.982248330000000,CURBSIDE,TRUE,FALSE
5714,193 LEWIS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.93643501 40.68998232),40.689982320000000,-73.936435010000000,CURBSIDE,FALSE,FALSE
5715,1099 MYRTLE AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.93795047 40.69667764),40.696677640000000,-73.937950470000000,CURBSIDE,FALSE,FALSE
5716,56 LAFAYETTE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.97666721 40.68697552),40.686975520000000,-73.976667210000000,CURBSIDE,FALSE,FALSE
5717,350 JAY STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98724882 40.69352346),40.693523460000000,-73.987248820000000,CURBSIDE,FALSE,FALSE
5718,103 JAY STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98673153 40.70165889),40.701658890000000,-73.986731530000000,CURBSIDE,TRUE,FALSE
5719,169 TOMPKINS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.94594086 40.69361028),40.693610280000000,-73.945940860000000,CURBSIDE,FALSE,FALSE
5720,190 MEEKER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95171673 40.71505495),40.715054950000000,-73.951716730000000,CURBSIDE,FALSE,FALSE
5721,538 BEDFORD AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.96258723 40.70542762),40.705427620000000,-73.962587230000000,CURBSIDE,FALSE,FALSE
5722,2208 FULTON STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.90804039 40.67811944),40.678119440000000,-73.908040390000000,CURBSIDE,FALSE,FALSE
5723,14 SUMPTER STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,3,POINT (-73.92649094 40.67923336),40.679233360000000,-73.926490940000000,CURBSIDE,FALSE,FALSE
5724,253 MYRTLE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.97896562 40.6934893),40.693489300000000,-73.978965620000000,CURBSIDE,FALSE,FALSE
5725,691 FULTON STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.97780279 40.68766468),40.687664680000000,-73.977802790000000,CURBSIDE,FALSE,FALSE
5726,143 GATES AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.96233555 40.68487197),40.684871970000000,-73.962335550000000,CURBSIDE,FALSE,FALSE
5727,183 GREENE AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.96463129 40.68685443),40.686854430000000,-73.964631290000000,CURBSIDE,FALSE,FALSE
5728,200 TILLARY STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,2,POINT (-73.98197247 40.6958558),40.695855800000000,-73.981972470000000,CURBSIDE,FALSE,FALSE
5729,681 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.96008454 40.65657806),40.656578060000000,-73.960084540000000,CURBSIDE,FALSE,FALSE
5730,235 PENNSYLVANIA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.89590726 40.67208432),40.672084320000000,-73.895907260000000,CURBSIDE,FALSE,FALSE
5731,6 DITMAS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.97891546 40.63545096),40.635450960000000,-73.978915460000000,CURBSIDE,FALSE,FALSE
5732,609 FRANKLIN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.95542474 40.67768918),40.677689180000000,-73.955424740000000,CURBSIDE,TRUE,FALSE
5733,8517 23 AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,11,POINT (-73.99113048 40.60101913),40.601019130000000,-73.991130480000000,CURBSIDE,FALSE,FALSE
5734,228 LEFFERTS AVENUE,2,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.95419882 40.66213679),40.662136790000000,-73.954198820000000,CURBSIDE,FALSE,FALSE
5735,1 HEGEMAN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,16,POINT (-73.91230989 40.6555305),40.655530500000000,-73.912309890000000,CURBSIDE,FALSE,FALSE
5736,1843 NOSTRAND AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94848075 40.64072232),40.640722320000000,-73.948480750000000,CURBSIDE,FALSE,FALSE
5737,2060 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.9336851 40.6196869),40.619686900000000,-73.933685100000000,CURBSIDE,FALSE,FALSE
5738,8321 3 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,10,POINT (-74.03022075 40.62548808),40.625488080000000,-74.030220750000000,CURBSIDE,FALSE,FALSE
5739,1869 FLATBUSH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.93871295 40.62437231),40.624372310000000,-73.938712950000000,CURBSIDE,FALSE,FALSE
5740,3124 ATLANTIC AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.87985583 40.67931763),40.679317630000000,-73.879855830000000,CURBSIDE,FALSE,FALSE
5741,1221 SUTTER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,5,POINT (-73.87294272 40.67262942),40.672629420000000,-73.872942720000000,CURBSIDE,FALSE,FALSE
5742,340 EMPIRE BOULEVARD,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.95074089 40.66391123),40.663911230000000,-73.950740890000000,CURBSIDE,FALSE,FALSE
5743,650 REMSEN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.91784063 40.65087943),40.650879430000000,-73.917840630000000,CURBSIDE,FALSE,FALSE
5744,4402 5 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-74.00692624 40.64837788),40.648377880000000,-74.006926240000000,CURBSIDE,FALSE,FALSE
5745,4224 12 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,12,POINT (-73.99043707 40.64010216),40.640102160000000,-73.990437070000000,CURBSIDE,FALSE,FALSE
5746,856 FRANKLIN AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.95866778 40.66876987),40.668769870000000,-73.958667780000000,CURBSIDE,FALSE,FALSE
5747,706 5 AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,7,POINT (-73.99392309 40.66087766),40.660877660000000,-73.993923090000000,CURBSIDE,FALSE,FALSE
5748,1582 ALBANY AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.93731246 40.63499115),40.634991150000000,-73.937312460000000,CURBSIDE,FALSE,FALSE
5749,1866 RALPH AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.91849917 40.63101039),40.631010390000000,-73.918499170000000,CURBSIDE,FALSE,FALSE
5750,116 HAVEMEYER STREET,1,BROOKLYN,6,CBS OUTDOOR LLC,1,POINT (-73.95675751 40.71285566),40.712855660000000,-73.956757510000000,CURBSIDE,FALSE,FALSE
5751,233 UTICA AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,8,POINT (-73.93092344 40.67077945),40.670779450000000,-73.930923440000000,CURBSIDE,FALSE,FALSE
5752,237 ROGERS AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,9,POINT (-73.95340868 40.66840829),40.668408290000000,-73.953408680000000,CURBSIDE,FALSE,FALSE
5753,3400 SNYDER AVENUE,1,BROOKLYN,6,CBS OUTDOOR LLC,17,POINT (-73.94536784 40.6491611),40.649161100000000,-73.945367840000000,CURBSIDE,FALSE,FALSE
5754,5424 AVENUE I,1,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.92393597 40.63075885),40.630758850000000,-73.923935970000000,CURBSIDE,FALSE,FALSE
5755,8702 AVENUE L,2,BROOKLYN,6,CBS OUTDOOR LLC,18,POINT (-73.90256721 40.63396236),40.633962360000000,-73.902567210000000,CURBSIDE,FALSE,FALSE
